Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula
98,452.92306197875894,452.92306197875894,,0.38538505431934333,-0.0006055715257753823,305800.5159838269,87.37527128760077,-1,,,,,,,,unassigned,,,,
99,457.37223550883937,457.37223550883937,,2.0785036017321383,-0.003248272951565956,302825.71603157785,471.242498997153,-1,,,,,,,,unassigned,,,,
100,458.37559042481803,458.37559042481803,,0.5978410630706272,-0.0009400901741013798,302162.9160642247,135.54372305621047,-1,,,,,,,,unassigned,,,,
101,461.1595026743312,461.1595026743312,,0.18125217000217286,-0.0002994539414383461,300338.7159796617,41.093854958586796,-1,,,,,,,,unassigned,,,,
102,465.46808555363634,465.46808555363634,,0.15602447397632782,-0.0002529454632634592,297558.715977612,35.374181194609434,-1,,,,,,,,unassigned,,,,
103,469.91319709267344,469.91319709267344,,0.18408842135134965,-0.00030246161050518576,294743.915894867,41.73689554435065,-1,,,,,,,,unassigned,,,,
104,472.88249458677956,472.88249458677956,,0.18125928205404304,-0.00031641303589710965,244077.59667364875,41.0954674172294,-1,,,,,,,,unassigned,,,,
105,474.879551282079,474.879551282079,,0.3694107350843414,-0.0006324092524608003,291661.51594945916,83.75354164046075,-1,,,,,,,,unassigned,,,,
106,476.876596099153,476.876596099153,,0.3023093753037775,-0.0005039319199786848,290440.1159569991,68.54018697379173,-1,,,,,,,,unassigned,,,,
107,479.48373069400986,479.48373069400986,,0.14919576248789093,-0.000264597986723811,288860.9160464487,33.82596205076968,-1,,,,,,,,unassigned,,,,
108,488.82886781610915,488.82886781610915,,0.24891036653708437,-0.000456586933201707,283338.51600299816,56.43345676932309,-1,,,,,,,,unassigned,,,,
109,489.3621010084503,489.3621010084503,,0.5779507211297307,-0.0010535014487864367,283029.9159979121,131.03414489896082,-1,,,,,,,,unassigned,,,,
110,490.3654489082425,490.3654489082425,,0.16941136507164184,-0.00030962589779213486,282450.7160268836,38.40928395233441,-1,,,,,,,,unassigned,,,,
111,496.816672801553,496.816672801553,,0.17958966432231685,-0.00033222678768081497,278783.115973566,40.716928341515064,-1,,,,,,,,unassigned,,,,
112,498.9159512110877,498.9159512110877,,0.23627234779177284,-0.00044762689352286097,277610.11594267946,53.56813985048285,-1,,,,,,,,unassigned,,,,
113,514.8935220440467,514.8935220440467,,0.15386205815271825,-0.00029852179962681593,268995.5160246743,34.88391394862557,-1,,,,,,,,unassigned,,,,
114,517.318223600197,517.318223600197,,0.24444661252498284,-0.00050730641557737,267734.7160082947,55.42142552058322,-1,,,,,,,,unassigned,,,,
115,520.904381589811,520.904381589811,,0.1736417279424159,-0.0003337084863558103,332364.64503004856,39.36840029412329,-1,,,,,,,,unassigned,,,,
116,520.9104468045907,520.9104468045907,,6.402564581607748,-0.013130372211431762,265888.5160235119,1451.6022637214198,-1,,,,,,,,unassigned,,,,
117,521.9137925698817,521.9137925698817,,0.5293596479844201,-0.0010733588734127004,265377.3160300316,120.01747948694651,-1,,,,,,,,unassigned,,,,
118,529.868968720225,529.868968720225,,0.5607294017895543,-0.0011885351769769666,261393.11596810695,127.12969289073256,-1,,,,,,,,unassigned,,,,
119,532.8662801370677,532.8662801370677,,1.1364026514627494,-0.002445899387975449,259922.7159805132,257.6474849002021,-1,,,,,,,,unassigned,,,,
120,534.8617361489978,534.8617361489978,,0.43936213858554707,-0.0009472227395315815,258953.11605026762,99.61306392697277,-1,,,,,,,,unassigned,,,,
121,535.3860359753589,535.3860359753589,,0.14575638273102057,-0.00031463296531327107,258699.51600840926,33.046178984588266,-1,,,,,,,,unassigned,,,,
122,537.3816674009203,537.3816674009203,,0.19444977575271072,-0.0004066411959493007,257738.7160449085,44.086042563881186,-1,,,,,,,,unassigned,,,,
123,588.8980642202916,588.8980642202916,,0.19893183481128013,-0.0005217296400939343,235191.9159868308,45.10222396941395,-1,,,,,,,,unassigned,,,,
124,589.3758137607967,589.3758137607967,,0.22361936713507238,-0.000606812651468528,235001.31599969685,50.69943073712978,-1,,,,,,,,unassigned,,,,
125,603.3735052006385,603.3735052006385,,0.14802207180119226,-0.00043163280702265627,229549.51601627807,33.559860547847755,-1,,,,,,,,unassigned,,,,
126,605.3691391132223,605.3691391132223,,0.921966112792027,-0.002511472079530742,228792.7160209741,209.03000342204697,-1,,,,,,,,unassigned,,,,
127,606.3724971887978,606.3724971887978,,0.2733706566242553,-0.0007589265243474694,228414.11596559442,61.97914272207671,-1,,,,,,,,unassigned,,,,
128,656.8854250730229,656.8854250730229,,1.8128148912380861,-0.005905132111946699,210849.7160133923,411.0050224855854,-1,,,,,,,,unassigned,,,,
129,657.8887705111205,657.8887705111205,,0.20234772132086562,-0.0006592786648623391,210528.1160427788,45.876680599523354,-1,,,,,,,,unassigned,,,,
130,665.8439278409368,665.8439278409368,,0.18489191643089042,-0.0006264890373274023,208012.91600340832,41.91906555786382,-1,,,,,,,,unassigned,,,,
131,668.8412359463584,668.8412359463584,,0.6834572955266306,-0.0023208657731048315,207080.7160165869,154.9548067337492,-1,,,,,,,,unassigned,,,,
132,670.8366750101121,670.8366750101121,,0.27950720534011003,-0.0009614221559340909,206464.7160295547,63.37043333599109,-1,,,,,,,,unassigned,,,,
133,792.8603815064389,792.8603815064389,,0.5026945102674636,-0.002366776514492363,174689.1160251398,113.97190606413884,-1,,,,,,,,unassigned,,,,
